pid,nameAttested,nameLanguage,nameTransliterated
550903,['unknown'],['unknown'],['Tantalus Monu.']
550904,['unknown'],['unknown'],['Tarigya']
550906,['unknown'],['unknown'],['Tateikome']
550907,['unknown'],['unknown'],['Temnon M.']
550908,['unknown'],['unknown'],['Temnos']
550909,['unknown'],['unknown'],['Tempsis']
550910,['unknown'],['unknown'],['Tempsis M.']
550911,['unknown'],['unknown'],['Tenedos']
550912,['unknown'],['la'],['Tenedos']
550913,['unknown'],['unknown'],['Teos']
550914,['unknown'],['unknown'],['Termetis M.']
550916,['Τευθρανία'],['grc'],['Teuthrania']
550917,['unknown'],['unknown'],['Teuthras M.']
550918,['unknown'],['unknown'],"['T.', 'Thea Larmene']"
550919,['Θήβη'],['grc'],['Thebe']
550920,['Θήβης πεδίον'],['grc'],['Thebes Pedion']
550922,['unknown'],['unknown'],['Therma']
550924,['unknown'],['unknown'],['Thyateira']
550927,['unknown'],['unknown'],['Thymbra']
550929,['τὸ πεδίον ἡ Θύμβρα'],['grc'],['To Pedion he Thymbra']
550930,['Θύμβριος'],['grc'],['Thymbrios']
550931,['unknown'],['unknown'],['Tiarai']
550938,['unknown'],['unknown'],['Tomara']
550939,['unknown'],['unknown'],['Torrebia L.']
550940,['unknown'],['unknown'],['Tragasai']
550941,['unknown'],['unknown'],['Trarion']
550942,['unknown'],['unknown'],['Traron']
550946,['unknown'],['unknown'],['Troicus Campus']
550947,['unknown'],['unknown'],['Troketta']
550949,['unknown'],['unknown'],['Tyanollos']
550951,['unknown'],['unknown'],['Xanthos']
550956,['unknown'],['unknown'],"['T.', 'Zeus Antigonios']"
554172,['unknown'],['unknown'],['(...)dana']
554173,['unknown'],['unknown'],['Achelous']
554176,['unknown'],['unknown'],['Agamede']
554177,['unknown'],['unknown'],['Ageana']
554178,['unknown'],['unknown'],['Aigiroessa']
554179,['unknown'],['unknown'],['Ainea']
554180,['unknown'],['unknown'],['Aisyme']
554181,['unknown'],['unknown'],['Akrasos']
554182,['unknown'],['unknown'],['Alabastros']
554183,['unknown'],['unknown'],['Algiza']
554184,['unknown'],['unknown'],['Alybe']
554185,['unknown'],['unknown'],['Ambonium']
554186,['unknown'],['unknown'],['Anaideia']
554187,['unknown'],['unknown'],['Antiochia']
554189,['unknown'],['unknown'],['Apidanos']
554190,['unknown'],['unknown'],['Apolloniacharax']
554191,['Ἀρδύνιον'],['grc'],['Ardynion']
554192,['unknown'],['unknown'],['Argos']
554193,['unknown'],['unknown'],['Arima']
554194,['unknown'],['unknown'],['Arkadiupolis']
554195,['unknown'],['unknown'],['Asklepieion']
554196,['unknown'],['unknown'],['Asterion']
554197,['unknown'],['unknown'],['Astron']
554198,['unknown'],['unknown'],"['Athena Hyperdexia', 'T.']"
554202,['unknown'],['unknown'],['Baisteana']
554203,['unknown'],['unknown'],['Balce']
554204,['unknown'],['unknown'],['Baretta']
554206,['unknown'],['unknown'],['Boione']
554207,['unknown'],['unknown'],['Boliskos']
554208,['unknown'],['unknown'],['Botion']
554209,['unknown'],['unknown'],['Bregma']
554210,['unknown'],['unknown'],['Brenthis']
554212,['unknown'],['unknown'],['Chalkideis']
554213,['unknown'],['unknown'],['Chalkis']
554214,['unknown'],['unknown'],['Chryse']
554215,['unknown'],['unknown'],['Cormalos']
554216,['unknown'],['unknown'],['Creon M.']
554217,['unknown'],['unknown'],['Crianos']
554218,['unknown'],['unknown'],['Cydonea']
554220,['unknown'],['unknown'],['Doidye']
554221,['unknown'],['unknown'],['Doryknama']
554223,['unknown'],['unknown'],['Elaioussa']
554224,['unknown'],['unknown'],['Enalos Pr.']
554226,['unknown'],['unknown'],['Eureeis']
554228,['unknown'],['unknown'],['Geren']
554229,['unknown'],['unknown'],['Geronton Limen']
554231,['unknown'],['unknown'],['Gordus']
554233,['unknown'],['unknown'],['Hierolophos']
554234,['unknown'],['unknown'],['Hieros']
554235,['unknown'],['unknown'],['Hippoi']
554236,['unknown'],['unknown'],['Hippokrorona']
554237,['unknown'],['unknown'],['Hychanta']
554238,['unknown'],['unknown'],['Hyperdexion']
554240,['unknown'],['unknown'],['Iolla']
554241,['unknown'],['unknown'],['Ilbeita']
554242,['unknown'],['unknown'],['Iskra']
554245,['unknown'],['unknown'],['Kalleneis']
554247,['Κάναι'],['grc'],['Kanai']
554248,['unknown'],['unknown'],['Karbaleida']
554249,['unknown'],['unknown'],['Karidai']
554251,['unknown'],['unknown'],['Kerassai']
554252,['unknown'],['unknown'],['Kerdanetta']
554253,['unknown'],['unknown'],['Kilbion M.']
554254,['unknown'],['unknown'],['Killa']
554255,['unknown'],['unknown'],['Kimpsos']
554256,['unknown'],['unknown'],['Kissos']
554257,['unknown'],['unknown'],['Kithos']
554258,['Κλεανδρία'],['grc'],['Kleandria']
554259,['unknown'],['unknown'],['Koloe']
554260,['unknown'],['unknown'],['Kolonai']
554262,['unknown'],['unknown'],['Korone']
554263,['unknown'],['unknown'],['Korybissa']
554264,['unknown'],['unknown'],['Krasos']
554265,['unknown'],['unknown'],['Krene Helenes']
554266,['unknown'],['unknown'],['Krybissos']
554267,['unknown'],['unknown'],['Krymne']
554269,['unknown'],['unknown'],['Lakimai']
554270,['unknown'],['unknown'],['Leuke Akra']
554271,['unknown'],['unknown'],['Leukonia']
554272,['unknown'],['unknown'],['Lycide']
554273,['unknown'],['unknown'],['Lygdamum']
554275,['unknown'],['unknown'],['Macistus M.']
554276,['unknown'],['unknown'],['Mandacanda']
554277,['unknown'],['unknown'],['Mandrai']
554278,['unknown'],['unknown'],['Mandrai']
554279,['unknown'],['unknown'],['Melainai']
554280,['unknown'],['unknown'],['Mernouphyta']
554282,['unknown'],['unknown'],['Mokada']
554283,['unknown'],['unknown'],['Mola']
554284,['unknown'],['unknown'],['Mossyna']
554285,['unknown'],['unknown'],['Mottiana']
554286,['unknown'],['unknown'],['Mourena']
554287,['Mygdonia'],['la'],['Mygdonia']
554292,['unknown'],['unknown'],['Oanos']
554293,['unknown'],['unknown'],['Oios ho Grallades']
554294,['unknown'],['unknown'],['Oios ho Hermaites']
554295,['unknown'],['unknown'],['Ollius']
554296,['unknown'],['unknown'],['Orphitos']
554297,['unknown'],['unknown'],['Outhimena']
554298,['Oxyopum'],['la'],['Oxyopum']
554300,['unknown'],['unknown'],['Palaia']
554301,['unknown'],['unknown'],['Palaimagnesia']
554303,['unknown'],['unknown'],['Pantheon']
554304,['unknown'],['unknown'],['Parthenion']
554305,['unknown'],['unknown'],['Passanda']
554306,['unknown'],['unknown'],['Pedaion']
554307,['unknown'],['unknown'],['Pedasos']
554308,['unknown'],['unknown'],['Penthile']
554309,['unknown'],['unknown'],['Petra']
554310,['unknown'],['unknown'],['Philetaireia']
554311,['unknown'],['unknown'],['Phlossa']
554312,['unknown'],['unknown'],['Planateis']
554313,['unknown'],['unknown'],['Polichna']
554314,['unknown'],['unknown'],['Polichne']
554315,['unknown'],['unknown'],['Polion']
554317,['unknown'],['unknown'],['Pornopia']
554318,['unknown'],['unknown'],['Posidea']
554319,['unknown'],['unknown'],['Prinna']
554320,['Πύλαιον'],['grc'],['Pylaion']
554322,['unknown'],['unknown'],['Rekita']
554324,['unknown'],['unknown'],['Sagara']
554325,['unknown'],['unknown'],['Sardessos']
554326,['unknown'],['unknown'],['Sarnaca']
554327,['unknown'],['unknown'],['Siai']
554328,['unknown'],['unknown'],['Silindion']
554329,['unknown'],['unknown'],['Sipylos']
554330,['unknown'],['unknown'],['Sivissa']
554331,['unknown'],['unknown'],['Stabulum']
554333,['unknown'],['unknown'],['Teium']
554336,['unknown'],['unknown'],['Tiarai regio']
554337,['unknown'],['unknown'],['Trinoixeita']
554341,['unknown'],['unknown'],['Xanthos']
554343,['unknown'],['unknown'],"['T.', 'Zeus Hyperdexios']"
560331,['unknown'],['unknown'],['Caminia']
560353,['unknown'],['la'],['Cyclades']
570027,['unknown'],['unknown'],['Abia']
570030,['Ἀχέρων'],['grc'],['Acheron']
570031,['unknown'],['unknown'],['Achilleios Limen']
570033,['unknown'],['el'],['Ayia Irini']
570040,['Αἰγαί'],['grc'],['Aigai']
570041,['unknown'],['unknown'],['Aigaleon M.']
570043,['unknown'],['unknown'],['Aigeira']
570044,['unknown'],['unknown'],['Aigiai']
570045,['unknown'],['unknown'],['Aigila']
570049,['unknown'],['unknown'],['Aigion']
570051,['Αἰγόσθενα'],['grc'],['Aigosthena']
570052,['unknown'],['unknown'],['Aigys']
570053,['unknown'],['unknown'],['Aigytis']
570060,['unknown'],['unknown'],['Akroreia']
570061,['unknown'],['unknown'],['Alagonia']
570062,['unknown'],['unknown'],['Alea']
570063,['unknown'],['unknown'],['Alesiai']
570064,['unknown'],['unknown'],['Alesion M.']
570065,['unknown'],['unknown'],['Alipheira']
570070,['unknown'],['unknown'],['Aminios']
570071,['unknown'],['unknown'],['Ampheia']
570074,['unknown'],['unknown'],['Amyklai']
570078,['unknown'],['unknown'],['Anchisia M.']
570079,['unknown'],['unknown'],['Andania']
570080,['unknown'],['unknown'],['Anemosa']
570083,['unknown'],['unknown'],['Anigraia']
570088,['unknown'],['unknown'],['Apelauron']
570089,['Ἀπεροπία'],['grc'],['Aperopia']
570093,['unknown'],['unknown'],['Aphrodision']
570094,['unknown'],['unknown'],['Aphrodision M.']
570096,['unknown'],['unknown'],"['T.', 'Apollo Korythos']"
570097,['unknown'],['unknown'],"['Apollo Maleatas', 'T.']"
570099,['unknown'],['unknown'],['Arainon']
570101,['promunturium Araxus'],['la'],['Araxos Pr.']
570103,['unknown'],['unknown'],['Argolicus Sinus']
570105,['unknown'],['unknown'],['Argon Pedion']
570107,['unknown'],['unknown'],['Aris']
570108,['unknown'],['unknown'],['Aristera']
570109,['unknown'],['unknown'],['Aristonautai']
570113,['unknown'],['unknown'],['Aroanios']
570115,['unknown'],['unknown'],['Arsen']
570119,['unknown'],['unknown'],"['T.', 'Artemis Limnatis']"
570120,['unknown'],['unknown'],"['T.', 'Artemis Limnatis']"
570121,['Ἀρτεμίσιον'],['grc'],['Artemision']
570122,['Ἀσέα'],['grc'],['Asea']
570125,['unknown'],['unknown'],['Asine']
570126,['unknown'],['unknown'],['Asine']
570129,['unknown'],['unknown'],['Asopos']
570131,['unknown'],['unknown'],['Asopos']
570132,['unknown'],['unknown'],['Aspis']
570133,['unknown'],['unknown'],['Asterion']
570134,['unknown'],['unknown'],['Astron']
570137,['unknown'],['unknown'],['Athenaion']
570138,['unknown'],['unknown'],['Athenaion']
570142,['unknown'],['unknown'],['Aulon']
570143,['unknown'],['unknown'],['Azania']
570146,['unknown'],['unknown'],['Balyra']
570147,['unknown'],['unknown'],['Basilis']
570149,['unknown'],['unknown'],['Bathos']
570150,['Belbina'],['la'],['Belbina']
570157,['Βολιναῖος'],['grc'],['Bolinaios']
570158,['unknown'],['unknown'],['Boreion M.']
570160,['unknown'],['unknown'],['Boukephala Pr.']
570161,['unknown'],['unknown'],['Boukephalos']
570164,['unknown'],['unknown'],['Bouphagion']
570165,['unknown'],['unknown'],['Bouporthmos M.']
570166,['unknown'],['unknown'],['Boura']
570167,['unknown'],['unknown'],['Bouraikos']
570168,['unknown'],['unknown'],['Brenthe']
570170,['Χάα'],['grc'],['Chaa']
570171,['unknown'],['unknown'],['Chaon M.']
570172,['Χάραδρος'],['grc'],['Charadros']
570173,['unknown'],['unknown'],['Charadros']
570174,['promunturium Chelonates'],['la'],['Chelonatas Pr.']
570175,['unknown'],['unknown'],['Chelonatas Sinus']
570176,['unknown'],['unknown'],['Chersonesos Pr.']
570177,['unknown'],['unknown'],['Choireios']
570181,['Corinthiacus Sinus'],['la'],['Corinthiacus Sinus']
570184,['Cyllenius sinus'],['la'],['Cyllenius Sinus']
570185,['unknown'],['unknown'],['Cyparissius Sinus']
570196,['unknown'],['grc'],['Didymoi']
570197,['unknown'],['unknown'],['Dine']
570198,['unknown'],['unknown'],['Diolkos']
570199,['unknown'],['unknown'],['Dipaia']
570202,['unknown'],['unknown'],['Dorion']
570203,['unknown'],['unknown'],['Drepanon Pr.']
570211,['unknown'],['unknown'],['Elaious']
570214,['unknown'],['grc'],['Elaphos']
570215,['unknown'],['unknown'],['Elektra']
570221,['unknown'],['unknown'],['Elis']
570222,['unknown'],['unknown'],['Elixos']
570223,['unknown'],['unknown'],['Elymia']
570227,['unknown'],['unknown'],['Ephyra']
570229,['unknown'],['unknown'],['Epidauros Limera']
570232,['unknown'],['unknown'],['Erana']
570233,['unknown'],['unknown'],['Erasinos']
570236,['Ἐρινεὸνς'],['grc'],['Erineos']
570237,['Ἐρύμανθος'],['grc'],['Erymanthos']
570238,['Ἐρύμανθος'],['grc'],['Erymanthos']
570240,['unknown'],['unknown'],['Eschatiotis L.']
570241,['Εὔα'],['grc'],['Eua']
570242,['unknown'],['unknown'],['Eua M.']
570245,['unknown'],['unknown'],['Euboia M.']
570249,['unknown'],['unknown'],['Eutaia']
570250,['unknown'],['unknown'],['Eutresia']
570253,['unknown'],['unknown'],['Garates']
570255,['unknown'],['unknown'],['Gatheai']
570256,['unknown'],['unknown'],['Gatheatas']
570258,['unknown'],['unknown'],['Geraistos']
570259,['unknown'],['unknown'],['Geraistos Pr.']
570264,['unknown'],['unknown'],['Glaukos']
570278,['unknown'],['unknown'],['Harpina']
570281,['unknown'],['unknown'],['Helike']
570282,['unknown'],['unknown'],['Helisson']
570283,['unknown'],['unknown'],['Helisson']
570284,['unknown'],['unknown'],['Helisson']
570287,['unknown'],['unknown'],['Heraia']
570288,['unknown'],['unknown'],['Heraion']
570290,['unknown'],['unknown'],['Herakleia']
570291,['unknown'],['unknown'],['Hermai']
570293,['unknown'],['unknown'],['Hierakia']
570294,['unknown'],['grc'],['Hippola']
570301,['unknown'],['unknown'],['Hypana']
570302,['Ὑπερτελέατον'],['grc'],['Hyperteleaton']
570303,['unknown'],['unknown'],['Hypsous']
570304,['unknown'],['grc'],['Hypsous M.']
570305,['unknown'],['unknown'],['Hyrmine']
570306,['unknown'],['unknown'],['Hysiai']
570310,['unknown'],['unknown'],['Ichthys Pr.']
570313,['unknown'],['unknown'],['Inachos']
570314,['unknown'],['unknown'],['Ioulis']
570315,['unknown'],['unknown'],['Ipnoi M.']
570318,['unknown'],['unknown'],['Ithome M.']
570323,['unknown'],['unknown'],['Kalamai']
570324,['unknown'],['unknown'],['Kalathion M.']
894727084,['vico Censori'],['la'],['vico Censori']
454863539,['Auginus mons; Avginvs mons'],['la'],['Auginus mons']
689046103,['Roiate'],['it'],['Roiate']
195092807,['Piramide di Caio Cestio'],['it'],['Piramide di Caio Cestio']
226302607,['Tomb of Eurysaces'],['en'],['Tomb of Eurysaces']
748146994,['Mawbray Sandpit'],['en'],['Mawbray Sandpit']
421330490,['Temenos di Athena'],['it'],['Temenos di Athena']
963047542,['Ramesseum'],['en'],['Ramesseum']
396674383,['Maiden Castle'],['en'],['Maiden Castle']
582993625,['unknown'],['en'],"[""Tell Bi'a""]"
584375361,['unknown'],['gaelic'],['Sceilg Mhichíl']
151473899,['unknown'],['en'],['Necropolis of Ponte Messato']
229670928,"['Ciminia', 'Via']",['la'],"['Ciminia Via', 'Via Ciminia']"
673471798,['unknown'],['la'],['Compitum Acilii']
713767971,['unknown'],['en'],['Mahabodhi Temple']
633771263,['Вербовский могильник'],['ru'],['Verbovskiĭ mogilʹnik']
796289136,['سقارة'],['ar'],"['Sakkara', 'sqArp', 'SbGQI', 'sqʾrẗ', 'Saqara', 'Saqqara', 'Saqqarah']"
828299,['unknown'],['unknown'],['Ocharius']
828300,['Ὀβιδιακηνοὶ'],['grc'],['Obidiakenoi']
828302,['unknown'],['unknown'],['Perierbidoi']
828303,['Phicores'],['la'],['Phicores']
828304,['unknown'],['unknown'],['Psachapsis']
828305,['unknown'],['unknown'],['Psychros']
828307,['unknown'],['unknown'],['Sapei']
828308,['unknown'],['unknown'],['Scizi']
828309,['unknown'],['unknown'],['Secheries']
828310,['unknown'],['unknown'],['Sernes']
828311,['unknown'],['unknown'],['Serrei']
828312,['unknown'],['unknown'],['Serri']
828313,['unknown'],['unknown'],['Sinda Kome']
828314,['Σιττακηνοὶ'],['grc'],['Sittakenoi']
828315,['unknown'],['unknown'],['Soza']
828316,['unknown'],['unknown'],['Spalaei']
828317,['unknown'],['unknown'],['Spondolici']
828318,['unknown'],['unknown'],['Synhietae']
828320,['unknown'],['unknown'],['Tagorae']
828321,['unknown'],['unknown'],['Tarra']
828323,['unknown'],['unknown'],['Thyssegetae']
828324,['unknown'],['unknown'],['Tindari']
828325,['unknown'],['unknown'],['Topsidas']
828326,['unknown'],['unknown'],['Toretike Akra']
828327,['unknown'],['unknown'],['Tykandeitai']
828328,['unknown'],['unknown'],['Tyrcae']
828330,['unknown'],['unknown'],['Uspe']
828331,['unknown'],['unknown'],['Utidorsi']
828333,['unknown'],['unknown'],['Zigae']
834277,['unknown'],['unknown'],['Abzoae']
834278,['unknown'],['unknown'],['Alanoi']
834285,['unknown'],['unknown'],['Hippika Ore']
834290,['unknown'],['unknown'],['Orinaioi']
834291,['unknown'],['unknown'],['Oromouschoi']
834294,['unknown'],['unknown'],['Ougouroi']
834298,['unknown'],['unknown'],['Sapothrenai']
834300,['unknown'],['unknown'],['Serboi']
835032,['unknown'],['unknown'],['Geli']
835036,['unknown'],['unknown'],['Legae']
835038,['unknown'],['unknown'],['Mermadalis']
835040,['unknown'],['unknown'],['Oaros']
835043,['unknown'],['unknown'],['Skymnitai']
835044,['unknown'],['unknown'],['Soanas']
835046,['unknown'],['unknown'],['Telaiba']
835047,['unknown'],['unknown'],['Thilbis']
837,['unknown'],['unknown'],['Asia Minor']
83807,['unknown'],['unknown'],['Alauna']
83808,['unknown'],['unknown'],['Alaunos']
83809,['unknown'],['unknown'],['Albinumno']
83810,['unknown'],['unknown'],['Alovergium']
83811,['unknown'],['unknown'],['Ancalites']
83812,['unknown'],['unknown'],['Anicetis']
83813,['unknown'],['unknown'],['Antrum']
83815,['unknown'],['unknown'],['Argistillum']
83816,['unknown'],['unknown'],['Atina']
83817,['unknown'],['unknown'],['Axium']
83819,['unknown'],['unknown'],['Bibroci']
83820,['unknown'],['unknown'],['Bolvelaunio']
83821,['unknown'],['unknown'],['Brige']
83823,['unknown'],['unknown'],['Cababum']
83824,['unknown'],['unknown'],['Canza']
83825,['unknown'],['unknown'],['Cassi']
83827,['unknown'],['unknown'],['Clausentum']
83828,['unknown'],['unknown'],['Cordonovi']
83830,['unknown'],['unknown'],['Derventio']
83831,['unknown'],['unknown'],['Deventia Statio']
83832,['unknown'],['unknown'],['Devionisso']
83833,['unknown'],['unknown'],['Dibussu(...)']
83834,['unknown'],['unknown'],['Dolocindo']
83835,['unknown'],['unknown'],['Dounion']
83836,['unknown'],['unknown'],['Dounon']
83837,['unknown'],['unknown'],['Dun(...)']
83839,['unknown'],['unknown'],['Eblana']
83840,['unknown'],['unknown'],['Epocessa']
83841,['unknown'],['unknown'],['Exoche']
83842,['unknown'],['unknown'],['Exosades']
83844,['unknown'],['unknown'],['Giano']
83846,['unknown'],['unknown'],['Ibernio']
83848,['unknown'],['unknown'],['Intraum']
83849,['unknown'],['unknown'],['Iupania']
83851,['unknown'],['unknown'],['Kenio']
83852,['unknown'],['unknown'],['Koounos']
83854,['unknown'],['unknown'],['Laberos']
83855,['unknown'],['unknown'],['Lenda']
83857,['unknown'],['unknown'],['Lutudarum']
83859,['unknown'],['unknown'],['Macatonion']
83860,['unknown'],['unknown'],['Magantia']
83861,['unknown'],['unknown'],['Manapia']
83862,['unknown'],['unknown'],['Masona']
83863,['unknown'],['unknown'],['Melezo']
83864,['unknown'],['unknown'],['Metambala']
83865,['unknown'],['unknown'],['Minox']
83866,['unknown'],['unknown'],['Mixa']
83868,['unknown'],['unknown'],['Moridunum']
83870,['unknown'],['unknown'],['Naurum']
83871,['unknown'],['unknown'],['Novia']
83873,['unknown'],['unknown'],['Onna']
83874,['unknown'],['unknown'],['Ouxella']
83875,['unknown'],['unknown'],['Ouxella']
83877,['unknown'],['unknown'],['Pilais']
83879,['unknown'],['unknown'],['Raxtomessa']
83881,['unknown'],['unknown'],['Saponis']
83882,['unknown'],['unknown'],['Setantion Limen']
83883,['unknown'],['unknown'],['Sitomagus']
83884,['unknown'],['unknown'],['Susura']
83886,['unknown'],['unknown'],['Tamara']
83887,['unknown'],['unknown'],['Tedertis']
83888,['unknown'],['unknown'],['Terdec']
83889,['unknown'],['unknown'],['Termonin']
83890,['unknown'],['unknown'],['Toisobios']
83891,['unknown'],['unknown'],['Touerobios']
83892,['unknown'],['unknown'],['Traiectus']
83893,['unknown'],['unknown'],['Traxula']
83895,['unknown'],['unknown'],['Ugrulentum']
83896,['unknown'],['unknown'],['Ulucium']
83898,['unknown'],['unknown'],['Veb(...)']
83899,['unknown'],['unknown'],['Velox']
83901,['unknown'],['unknown'],['Vernalis']
83902,['unknown'],['unknown'],['Villa Faustini']
83903,['unknown'],['unknown'],['Vindomium']
83904,['unknown'],['unknown'],['Vinion']
83905,['unknown'],['unknown'],['Vividin']
844849,['unknown'],['unknown'],['Acherousias Pr.']
844852,['unknown'],['unknown'],['Aigialos']
844853,['unknown'],['unknown'],['Aiginetes']
844854,['unknown'],['unknown'],['Aiginetes']
844857,['Ἀμνίας'],['grc'],['Amnías']
844858,['unknown'],['unknown'],['Anadynata']
844860,['unknown'],['unknown'],['Antikinolis']
844861,['unknown'],['unknown'],['Antoniopolis']
844863,['unknown'],['unknown'],['Apsoda']
844864,['unknown'],['unknown'],['Araunia']
844865,['unknown'],['unknown'],['Armene']
844867,['unknown'],['unknown'],['Artiknos']
844869,['unknown'],['unknown'],['Assyria']
844873,['unknown'],['unknown'],['Balgatia']
844877,['unknown'],['unknown'],['Billaios']
844880,['unknown'],['unknown'],['Blaene']
844881,['unknown'],['unknown'],['Bloukion']
844884,['unknown'],['unknown'],['Bonita']
844886,['unknown'],['unknown'],['Carus Vicus']
844888,['unknown'],['unknown'],['Cappadox']
844891,['unknown'],['unknown'],['Cenon Gallicanon']
844892,['unknown'],['unknown'],['Ceratae']
844894,['unknown'],['unknown'],['Chele Pr.']
844898,['unknown'],['unknown'],['Cytorus M.']
844900,['unknown'],['unknown'],['Dableis']
844901,['unknown'],['unknown'],['Dadastana']
844902,['unknown'],['unknown'],['Dadokome']
844903,['unknown'],['unknown'],['Dadybra']
844908,['unknown'],['unknown'],['Domanitis']
844909,['unknown'],['unknown'],['Doris']
844913,['unknown'],['unknown'],['Elaios']
844914,['unknown'],['unknown'],['Elaios']
844915,['unknown'],['unknown'],['Embolos']
844916,['unknown'],['unknown'],['Endeira']
844917,['unknown'],['unknown'],['Ergobrotis']
844921,['unknown'],['unknown'],['Fines']
844925,['unknown'],['unknown'],['Gallos']
844927,['unknown'],['unknown'],['Garios']
844930,['unknown'],['unknown'],['Gezatorigis']
844934,['unknown'],['unknown'],['Gordiane']
844939,['unknown'],['unknown'],['Halmyros']
844944,['unknown'],['unknown'],['Heraclea']
844946,['unknown'],['unknown'],['Hieronpotamon']
844949,['unknown'],['unknown'],['Hypios M.']
844950,['unknown'],['unknown'],['Hypios']
844952,['unknown'],['unknown'],['Ikotarion']
844957,['unknown'],['unknown'],['Iustiniani Pons']
844961,['unknown'],['unknown'],['Kales']
844962,['unknown'],['unknown'],['Kales']
844965,['unknown'],['unknown'],['Kalmizene']
844968,['unknown'],['unknown'],['Kandara']
844970,['unknown'],['unknown'],['Karambis']
844973,['unknown'],['unknown'],['Karza']
844975,['unknown'],['unknown'],['Katapaspanas']
844976,['unknown'],['unknown'],['Kaukones']
844978,['unknown'],['unknown'],['Kelesa']
844980,['unknown'],['unknown'],['Kieros']
844982,['unknown'],['unknown'],['Kimiata']
844983,['unknown'],['unknown'],['Kimista']
844984,['unknown'],['unknown'],['Kinolis']
844986,['unknown'],['unknown'],['Klimax']
844987,['unknown'],['unknown'],['Klossama']
844988,['unknown'],['unknown'],['Kobara']
844989,['unknown'],['unknown'],['Koloussa']
844990,['unknown'],['unknown'],['Konkarztiakon']
844992,['unknown'],['unknown'],['Krenides']
844993,['unknown'],['unknown'],['Krentios']
844996,['unknown'],['unknown'],['Kyptasia']
844997,['unknown'],['unknown'],['Kytoros']
844999,['unknown'],['unknown'],['Ladon']
845001,['unknown'],['unknown'],['Laziane']
845003,['unknown'],['unknown'],['Legna']
845005,['unknown'],['unknown'],['Lilaios']
845006,['unknown'],['unknown'],['Lykos']
845009,['unknown'],['unknown'],['Malos']
845010,['unknown'],['unknown'],['Mandris']
845011,['unknown'],['unknown'],['Manegordo']
845012,['unknown'],['unknown'],['Mantineion']
845013,['Μαριανδυνοί'],['grc'],['Mariandynoí']
845014,['unknown'],['unknown'],['Mariandynus Sinus']
845016,['unknown'],['unknown'],['Meles']
845019,['unknown'],['unknown'],['Milia']
845020,['unknown'],['unknown'],['Mnizos']
845021,['unknown'],['unknown'],['Modicus M.']
845022,['unknown'],['unknown'],['Modra']
845023,['unknown'],['unknown'],['Mokata']
845026,['unknown'],['unknown'],['Olgassys M.']
845030,['unknown'],['unknown'],['Oxinas']
845034,['unknown'],['unknown'],['Paphlagonia']
845035,['unknown'],['unknown'],['Parthenia']
845036,['unknown'],['unknown'],['Parthenios']
845038,['unknown'],['unknown'],['Petobrogen']
845039,['unknown'],['unknown'],['Pimolisa']
845043,['unknown'],['unknown'],"['T.', 'Poseidon']"
845044,['unknown'],['unknown'],['Potamia']
845045,['unknown'],['unknown'],['Potamoi']
845046,['unknown'],['unknown'],['Potomia Cepora']
845047,['unknown'],['unknown'],['Prasmon']
845051,['unknown'],['unknown'],['Psylla']
845054,['unknown'],['unknown'],['Salon']
845055,['unknown'],['unknown'],['Sandarake']
845064,['unknown'],['unknown'],['Skopas']
845065,['unknown'],['unknown'],['Skopelos M.']
845067,['unknown'],['unknown'],['Sora']
845068,['unknown'],['unknown'],['Stephane']
845070,['unknown'],['unknown'],['Sykeon']
845076,['unknown'],['unknown'],['Tektosages']
845082,['unknown'],['unknown'],['Timolaion']
845083,['unknown'],['unknown'],['Timonitis']
845086,['unknown'],['unknown'],['Transmonte']
845090,['unknown'],['unknown'],['Xanthos']
845091,['unknown'],['unknown'],['Ximene']
845097,['unknown'],['unknown'],['Zeita']
845098,['unknown'],['unknown'],['Zephyrion']
845099,['unknown'],['unknown'],['Ziporea']
846,['unknown'],['unknown'],['Atlas M.']
847867,['unknown'],['unknown'],['Akonai']
847868,['unknown'],['unknown'],['Anthemousis L.']
847869,['unknown'],['unknown'],['Arkiroessa']
847871,['unknown'],['unknown'],['Coralius']
847873,['unknown'],['unknown'],['Dardanis']
847875,['unknown'],['unknown'],['Enete']
847877,['unknown'],['unknown'],['Hodioupolis']
847879,['unknown'],['unknown'],['Kadosia']
847880,['unknown'],['unknown'],['Kalpiton']
847881,['unknown'],['unknown'],['Kressa']
847882,['unknown'],['unknown'],['Krobialos']
847887,['unknown'],['unknown'],['Mala M.']
847888,['unknown'],['unknown'],['Marmolitis']
847889,['Mastya Milesiorum'],['la'],['Mastya']
847890,['unknown'],['unknown'],['Matrix']
847891,['unknown'],['unknown'],['Mision']
847893,['unknown'],['unknown'],['Nymphaion']
847895,['unknown'],['unknown'],['Orminion Oros']
847897,['unknown'],['unknown'],['Paedopides']
847898,['unknown'],['unknown'],['Poimen']
847900,['unknown'],['unknown'],['Priola']
847902,['unknown'],['unknown'],['Sakorsa']
847903,['unknown'],['unknown'],['Sandarakourgion Oros']
847904,['unknown'],['unknown'],['Sanisene']
847905,['unknown'],['unknown'],['Skorobas Oros']
847908,['unknown'],['unknown'],['Tetrakis']
847910,['unknown'],['unknown'],['Tition']
847911,['unknown'],['unknown'],['Tobata']
847914,['unknown'],['unknown'],['Viciu']
847916,['unknown'],['unknown'],['Zoaka']
848622,['unknown'],['unknown'],['Diakimelion']
